"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
264,"2019-02-01 07:25:34.2030","2019-02-01 07:29:58.5900",363,"Harrison Ave at Mullins Way",42.34521562115022,-71.0638403149278,345,"Park Plaza at Charles St S.",42.351828068920675,-71.06781138111728,2268,"Subscriber",1988,1
533,"2019-02-01 07:25:37.5050","2019-02-01 07:34:30.7280",190,"Nashua Street at Red Auerbach Way",42.365673,-71.064263,22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,2269,"Subscriber",1991,2
872,"2019-02-01 07:26:15.1800","2019-02-01 07:40:47.7010",87,"Harvard University Housing - 115 Putnam Ave at Peabody Terrace",42.366621,-71.114214,80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,3491,"Subscriber",1989,2
502,"2019-02-01 07:27:44.1500","2019-02-01 07:36:06.2040",33,"Kenmore Square",42.348706,-71.097009,352,"Ring Rd",42.348278385426255,-71.08044855314802,3333,"Subscriber",1988,1
859,"2019-02-01 07:27:45.5390","2019-02-01 07:42:05.1670",360,"Bartlett St at John Elliot Sq",42.3294633,-71.0901582,11,"Longwood Ave at Binney St",42.338629,-71.1065,3214,"Subscriber",1961,2
1317,"2019-02-01 07:29:37.0720","2019-02-01 07:51:34.2200",338,"Commonwealth Ave at Kelton St",42.348358628170445,-71.13997217276847,352,"Ring Rd",42.348278385426255,-71.08044855314802,3583,"Subscriber",1990,1
576,"2019-02-01 07:30:29.7460","2019-02-01 07:40:06.3240",361,"Deerfield St at Commonwealth Ave",42.34924376955301,-71.09728209692548,67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,3000,"Subscriber",1964,1
489,"2019-02-01 07:30:51.6970","2019-02-01 07:39:01.1960",131,"Jackson Square T Stop",42.32293117195949,-71.10014140605927,30,"Brigham Circle - Francis St at Huntington Ave",42.33462893055976,-71.10407917767589,3477,"Subscriber",1988,2
200,"2019-02-01 07:31:00.3350","2019-02-01 07:34:21.2640",118,"Linear Park - Mass. Ave. at Cameron Ave. ",42.397828,-71.130516,100,"Davis Square",42.396969,-71.123024,4460,"Subscriber",1980,1
789,"2019-02-01 07:31:40.8380","2019-02-01 07:44:50.4730",342,"Boylston St at Jersey St",42.344650628878306,-71.09732501226972,107,"Ames St at Main St",42.3625,-71.08822,3522,"Subscriber",1993,1
474,"2019-02-01 07:32:10.3900","2019-02-01 07:40:04.4490",381,"Inman Square at Springfield St.",42.37438408515815,-71.1001574621514,318,"Ames St at Broadway",42.3636929,-71.0875672,2023,"Subscriber",1995,1
999,"2019-02-01 07:33:16.5870","2019-02-01 07:49:56.3760",115,"Porter Square Station",42.387995,-71.119084,80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,3027,"Subscriber",1962,1
1192,"2019-02-01 07:34:10.0970","2019-02-01 07:54:02.2980",115,"Porter Square Station",42.387995,-71.119084,226,"Commonwealth Ave At Babcock St",42.35154734791375,-71.12126246094704,2704,"Subscriber",1983,1
260,"2019-02-01 07:34:42.0390","2019-02-01 07:39:02.2600",369,"Boston Public Market",42.36254854409333,-71.0573735833168,43,"Rowes Wharf at Atlantic Ave",42.357143,-71.050699,2261,"Subscriber",1978,1
532,"2019-02-01 07:35:29.8900","2019-02-01 07:44:22.5400",131,"Jackson Square T Stop",42.32293117195949,-71.10014140605927,14,"HMS/HSPH - Avenue Louis Pasteur at Longwood Ave",42.3374174845973,-71.10286116600037,2856,"Subscriber",1984,1
618,"2019-02-01 07:36:24.0050","2019-02-01 07:46:42.0110",185,"Third at Binney",42.36544486137399,-71.08277142047882,225,"Cambridge Dept. of Public Works -147 Hampshire St.",42.37119727759414,-71.09759867191315,4061,"Subscriber",1957,2
2179,"2019-02-01 07:36:31.1190","2019-02-01 08:12:50.7250",118,"Linear Park - Mass. Ave. at Cameron Ave. ",42.397828,-71.130516,14,"HMS/HSPH - Avenue Louis Pasteur at Longwood Ave",42.3374174845973,-71.10286116600037,3780,"Subscriber",1987,1
435,"2019-02-01 07:36:35.8030","2019-02-01 07:43:50.8760",189,"Kendall T",42.362427842912396,-71.08495473861694,177,"University Park",42.36264779118595,-71.10006093978882,4030,"Subscriber",1979,1
1193,"2019-02-01 07:36:49.2250","2019-02-01 07:56:43.0840",86,"Brookline Village - Pearl Street at MBTA",42.332799,-71.116205,80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,2338,"Customer",1969,0
238,"2019-02-01 07:37:07.1630","2019-02-01 07:41:05.5990",102,"Powder House Circle - Nathan Tufts Park",42.400877,-71.116772,100,"Davis Square",42.396969,-71.123024,3747,"Subscriber",1979,1
627,"2019-02-01 07:37:27.7490","2019-02-01 07:47:54.7490",189,"Kendall T",42.362427842912396,-71.08495473861694,143,"EF - North Point Park",42.369885,-71.069957,3829,"Subscriber",1979,1
307,"2019-02-01 07:37:39.8620","2019-02-01 07:42:47.4100",22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,218,"Watermark Seaport - Boston Wharf Rd at Seaport Blvd",42.351586001198456,-71.04569256305693,2373,"Subscriber",1972,1
654,"2019-02-01 07:38:06.3230","2019-02-01 07:49:00.6180",161,"W Broadway at D St",42.3391085,-71.0514432,23,"Boston City Hall - 28 State St",42.35892,-71.057629,4093,"Subscriber",1992,1
829,"2019-02-01 07:38:29.6380","2019-02-01 07:52:19.0130",221,"Verizon Innovation Hub 10 Ware Street",42.37250864997261,-71.11305356025696,10,"B.U. Central - 725 Comm. Ave.",42.350406,-71.108279,2366,"Subscriber",1990,1
2209,"2019-02-01 07:38:49.4430","2019-02-01 08:15:39.2170",139,"Dana Park",42.361780439606044,-71.10809952020645,135,"ID Building East",42.344827,-71.028664,2381,"Subscriber",1988,1
1159,"2019-02-01 07:39:07.2440","2019-02-01 07:58:26.8810",139,"Dana Park",42.361780439606044,-71.10809952020645,86,"Brookline Village - Pearl Street at MBTA",42.332799,-71.116205,3876,"Subscriber",1996,2
252,"2019-02-01 07:39:00.2470","2019-02-01 07:43:12.5100",27,"Roxbury Crossing T Stop - Columbus Ave at Tremont St",42.331184,-71.095171,12,"Ruggles T Stop - Columbus Ave at Melnea Cass Blvd",42.33624444796878,-71.08798563480377,4343,"Subscriber",1997,1
2093,"2019-02-01 07:39:37.7680","2019-02-01 08:14:30.8120",9,"Commonwealth Ave at Agganis Way",42.35169201885973,-71.11903488636017,31,"Seaport Hotel - Congress St at Seaport Ln",42.34881026188269,-71.04167744055303,4403,"Subscriber",1981,1
761,"2019-02-01 07:39:45.0470","2019-02-01 07:52:26.2410",39,"Washington St at Rutland St",42.338514601785995,-71.07404083013535,58,"Mugar Way at Beacon St",42.355536284897084,-71.07286870479584,3878,"Subscriber",1983,1
491,"2019-02-01 07:39:53.9390","2019-02-01 07:48:05.6270",190,"Nashua Street at Red Auerbach Way",42.365673,-71.064263,49,"Stuart St at Charles St",42.351146,-71.066289,4380,"Subscriber",1970,1
149,"2019-02-01 07:39:57.3470","2019-02-01 07:42:26.5540",116,"359 Broadway - Broadway at Fayette Street",42.370803,-71.104412,76,"Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St",42.366426,-71.105495,3903,"Subscriber",1982,1
1129,"2019-02-01 07:40:09.5160","2019-02-01 07:58:59.1180",190,"Nashua Street at Red Auerbach Way",42.365673,-71.064263,19,"Park Dr at Buswell St",42.347241,-71.105301,4200,"Subscriber",1977,1
1536,"2019-02-01 07:40:27.5700","2019-02-01 08:06:03.7770",131,"Jackson Square T Stop",42.32293117195949,-71.10014140605927,135,"ID Building East",42.344827,-71.028664,2776,"Subscriber",1988,1
1057,"2019-02-01 07:40:44.9950","2019-02-01 07:58:22.9430",190,"Nashua Street at Red Auerbach Way",42.365673,-71.064263,177,"University Park",42.36264779118595,-71.10006093978882,3678,"Subscriber",1984,1
225,"2019-02-01 07:40:34.7900","2019-02-01 07:44:20.4910",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,16,"Back Bay T Stop - Dartmouth St at Stuart St",42.34807412317439,-71.07657015323639,4091,"Subscriber",1991,1
662,"2019-02-01 07:41:11.0920","2019-02-01 07:52:13.8790",190,"Nashua Street at Red Auerbach Way",42.365673,-71.064263,228,"One Memorial Drive",42.361619320766856,-71.0804355052096,3054,"Subscriber",1986,1
1321,"2019-02-01 07:41:56.3020","2019-02-01 08:03:58.1520",338,"Commonwealth Ave at Kelton St",42.348358628170445,-71.13997217276847,54,"Tremont St at West St",42.354979,-71.063348,3241,"Subscriber",1985,2
376,"2019-02-01 07:42:17.5990","2019-02-01 07:48:34.3050",40,"Lewis Wharf at Atlantic Ave",42.363871,-71.050877,22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,3298,"Subscriber",1981,1
949,"2019-02-01 07:42:34.9040","2019-02-01 07:58:24.7390",335,"Harvard St at Greene-Rose Heritage Park",42.36599432867437,-71.09522221614498,46,"Christian Science Plaza - Massachusetts Ave at Westland Ave",42.3436658245146,-71.08582377433777,4481,"Subscriber",1995,2
488,"2019-02-01 07:42:49.9670","2019-02-01 07:50:58.1010",139,"Dana Park",42.361780439606044,-71.10809952020645,67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,3080,"Subscriber",1993,2
660,"2019-02-01 07:43:02.2820","2019-02-01 07:54:02.8150",381,"Inman Square at Springfield St.",42.37438408515815,-71.1001574621514,80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,3394,"Subscriber",1988,1
423,"2019-02-01 07:43:15.0750","2019-02-01 07:50:18.4100",121,"W Broadway at Dorchester St",42.335693,-71.045859,218,"Watermark Seaport - Boston Wharf Rd at Seaport Blvd",42.351586001198456,-71.04569256305693,4014,"Subscriber",1989,1
580,"2019-02-01 07:43:18.9640","2019-02-01 07:52:59.8780",22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,135,"ID Building East",42.344827,-71.028664,3448,"Subscriber",1964,1
533,"2019-02-01 07:43:17.9400","2019-02-01 07:52:11.8570",335,"Harvard St at Greene-Rose Heritage Park",42.36599432867437,-71.09522221614498,179,"MIT Vassar St",42.355601213279265,-71.10394477844238,3202,"Subscriber",1984,1
427,"2019-02-01 07:43:41.7850","2019-02-01 07:50:49.6040",41,"Packard's Corner - Commonwealth Ave at Brighton Ave",42.352261,-71.123831,10,"B.U. Central - 725 Comm. Ave.",42.350406,-71.108279,3546,"Subscriber",1998,1
803,"2019-02-01 07:43:49.7090","2019-02-01 07:57:13.1310",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,24,"Seaport Square - Seaport Blvd at Northern Ave",42.35148193460858,-71.04436084628105,3113,"Subscriber",1989,1
1058,"2019-02-01 07:43:54.9400","2019-02-01 08:01:33.7310",179,"MIT Vassar St",42.355601213279265,-71.10394477844238,190,"Nashua Street at Red Auerbach Way",42.365673,-71.064263,3905,"Subscriber",1977,1
489,"2019-02-01 07:43:57.0460","2019-02-01 07:52:06.3870",225,"Cambridge Dept. of Public Works -147 Hampshire St.",42.37119727759414,-71.09759867191315,380,"Mass Ave at Albany St",42.36135837662249,-71.09670273977825,3574,"Subscriber",1986,1
632,"2019-02-01 07:44:32.0130","2019-02-01 07:55:04.1150",190,"Nashua Street at Red Auerbach Way",42.365673,-71.064263,189,"Kendall T",42.362427842912396,-71.08495473861694,4139,"Subscriber",1994,2
435,"2019-02-01 07:44:56.6030","2019-02-01 07:52:12.0190",171,"Bunker Hill Community College",42.37408991426522,-71.06905996799469,185,"Third at Binney",42.36544486137399,-71.08277142047882,3675,"Subscriber",1974,1
372,"2019-02-01 07:45:34.4390","2019-02-01 07:51:46.5670",190,"Nashua Street at Red Auerbach Way",42.365673,-71.064263,192,"Purchase St at Pearl St",42.354659,-71.053181,4376,"Subscriber",1975,1
468,"2019-02-01 07:45:57.7610","2019-02-01 07:53:46.4540",22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,58,"Mugar Way at Beacon St",42.355536284897084,-71.07286870479584,2251,"Subscriber",1967,1
325,"2019-02-01 07:46:36.1560","2019-02-01 07:52:01.8330",163,"The Lawn on D",42.344792,-71.044024,150,"State Street at Channel Center",42.344137,-71.052608,3813,"Subscriber",1981,1
421,"2019-02-01 07:46:41.6510","2019-02-01 07:53:42.7520",20,"Aquarium T Stop - 200 Atlantic Ave",42.35991176110118,-71.0514298081398,22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,3504,"Subscriber",1987,1
956,"2019-02-01 07:46:46.6260","2019-02-01 08:02:43.0260",118,"Linear Park - Mass. Ave. at Cameron Ave. ",42.397828,-71.130516,68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,4151,"Subscriber",1983,1
804,"2019-02-01 07:47:14.0980","2019-02-01 08:00:38.7830",39,"Washington St at Rutland St",42.338514601785995,-71.07404083013535,14,"HMS/HSPH - Avenue Louis Pasteur at Longwood Ave",42.3374174845973,-71.10286116600037,3378,"Subscriber",1988,1
340,"2019-02-01 07:47:19.1730","2019-02-01 07:52:59.3470",95,"Cambridge St - at Columbia St / Webster Ave",42.372969,-71.094445,80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,3964,"Subscriber",1993,1
688,"2019-02-01 07:47:34.2860","2019-02-01 07:59:02.7730",57,"Columbus Ave at Massachusetts Ave",42.340542615516355,-71.08138847914233,81,"Chinatown T Stop",42.352409,-71.062679,3697,"Subscriber",1987,1
237,"2019-02-01 07:47:34.9270","2019-02-01 07:51:32.5420",22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,151,"Surface Rd at India St",42.358155,-71.052163,2801,"Subscriber",1963,1
181,"2019-02-01 07:48:23.7650","2019-02-01 07:51:25.2240",118,"Linear Park - Mass. Ave. at Cameron Ave. ",42.397828,-71.130516,100,"Davis Square",42.396969,-71.123024,3497,"Subscriber",1991,1
1189,"2019-02-01 07:48:36.9280","2019-02-01 08:08:26.1640",179,"MIT Vassar St",42.355601213279265,-71.10394477844238,42,"Boylston St at Arlington St",42.35256693391622,-71.06770543386118,3696,"Subscriber",1988,0
602,"2019-02-01 07:48:56.3750","2019-02-01 07:58:58.6390",26,"Washington St at Waltham St",42.341522,-71.068922,192,"Purchase St at Pearl St",42.354659,-71.053181,4397,"Subscriber",1982,1
1088,"2019-02-01 07:48:53.3200","2019-02-01 08:07:01.7100",327,"Main St at Thompson Sq",42.374878467440965,-71.06383498767171,63,"Dorchester Ave at Gillette Park",42.344040510016356,-71.05737626552582,2121,"Subscriber",1991,1
310,"2019-02-01 07:49:20.1200","2019-02-01 07:54:30.3640",221,"Verizon Innovation Hub 10 Ware Street",42.37250864997261,-71.11305356025696,70,"Harvard Kennedy School at Bennett St / Eliot St",42.3722168027866,-71.12188071012497,3636,"Subscriber",1989,2
1154,"2019-02-01 07:49:41.2270","2019-02-01 08:08:55.4000",77,"Somerville City Hall",42.386844,-71.09812,143,"EF - North Point Park",42.369885,-71.069957,3843,"Subscriber",1991,1
457,"2019-02-01 07:50:00.5680","2019-02-01 07:57:38.0820",190,"Nashua Street at Red Auerbach Way",42.365673,-71.064263,43,"Rowes Wharf at Atlantic Ave",42.357143,-71.050699,3046,"Subscriber",1974,1
458,"2019-02-01 07:50:29.9060","2019-02-01 07:58:08.6790",365,"Harrison Ave at Bennet St",42.34942609892521,-71.06209959843909,13,"Boston Medical Center - E Concord St at Harrison Ave",42.33671641210506,-71.06880776602338,2604,"Subscriber",1989,1
518,"2019-02-01 07:50:47.3810","2019-02-01 07:59:25.7490",80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,144,"Rogers St & Land Blvd",42.36575798214837,-71.07699394226073,2136,"Subscriber",1978,2
215,"2019-02-01 07:50:59.1760","2019-02-01 07:54:34.8790",143,"EF - North Point Park",42.369885,-71.069957,98,"Warren St at Chelsea St",42.371848,-71.060292,3829,"Subscriber",2000,1
321,"2019-02-01 07:51:17.8470","2019-02-01 07:56:39.8150",23,"Boston City Hall - 28 State St",42.35892,-71.057629,6,"Cambridge St at Joy St",42.36121165307985,-71.06530619789737,2143,"Subscriber",1978,1
337,"2019-02-01 07:51:21.4560","2019-02-01 07:56:58.7440",206,"Government Center - Cambridge St at Court St",42.359802515995526,-71.05960782626425,42,"Boylston St at Arlington St",42.35256693391622,-71.06770543386118,2667,"Subscriber",1988,1
312,"2019-02-01 07:51:21.3060","2019-02-01 07:56:33.6770",239,"Community Path at Cedar Street",42.39407223665884,-71.11133694648743,100,"Davis Square",42.396969,-71.123024,3403,"Subscriber",1983,2
87,"2019-02-01 07:51:53.6330","2019-02-01 07:53:21.5560",68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,76,"Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St",42.366426,-71.105495,2527,"Subscriber",1992,1
522,"2019-02-01 07:52:02.8090","2019-02-01 08:00:45.1320",57,"Columbus Ave at Massachusetts Ave",42.340542615516355,-71.08138847914233,49,"Stuart St at Charles St",42.351146,-71.066289,2721,"Subscriber",1986,1
777,"2019-02-01 07:52:35.9460","2019-02-01 08:05:33.2600",95,"Cambridge St - at Columbia St / Webster Ave",42.372969,-71.094445,74,"Harvard Square at Mass Ave/ Dunster",42.373268,-71.118579,2842,"Subscriber",1987,1
230,"2019-02-01 07:52:47.5260","2019-02-01 07:56:38.0880",125,"Hyde Square - Barbara St at Centre St",42.32176525723952,-71.10984160567114,131,"Jackson Square T Stop",42.32293117195949,-71.10014140605927,2582,"Subscriber",1978,2
771,"2019-02-01 07:52:46.9610","2019-02-01 08:05:38.5100",93,"JFK/UMass T Stop",42.32033973515723,-71.05118036270142,13,"Boston Medical Center - E Concord St at Harrison Ave",42.33671641210506,-71.06880776602338,2481,"Subscriber",1976,1
568,"2019-02-01 07:53:42.1360","2019-02-01 08:03:10.1550",67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,36,"Copley Square - Dartmouth St at Boylston St",42.34993463611888,-71.07738554477692,3000,"Subscriber",1994,1
533,"2019-02-01 07:53:56.2420","2019-02-01 08:02:49.9050",69,"Coolidge Corner - Beacon St at Centre St",42.341598,-71.123338,11,"Longwood Ave at Binney St",42.338629,-71.1065,3436,"Subscriber",1986,2
1173,"2019-02-01 07:54:00.5070","2019-02-01 08:13:34.3360",376,"Honan Library",42.36027370454934,-71.12852452327388,80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,3941,"Subscriber",1993,2
1176,"2019-02-01 07:54:04.2400","2019-02-01 08:13:40.3630",178,"MIT Pacific St at Purrington St",42.35957320109044,-71.10129475593567,149,"175 N Harvard St",42.363796,-71.129164,3608,"Subscriber",1980,1
620,"2019-02-01 07:54:19.8640","2019-02-01 08:04:40.3730",39,"Washington St at Rutland St",42.338514601785995,-71.07404083013535,22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,2542,"Subscriber",1984,1
369,"2019-02-01 07:54:25.3210","2019-02-01 08:00:34.7680",184,"Sidney Research Campus/ Erie Street at Waverly",42.35775309465199,-71.10393404960632,80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,4497,"Subscriber",1993,1
517,"2019-02-01 07:54:35.1990","2019-02-01 08:03:12.5730",169,"Edwards Playground - Main St at Eden St",42.378965,-71.068607,90,"Lechmere Station at Cambridge St / First St",42.370677,-71.076529,4134,"Subscriber",1971,1
543,"2019-02-01 07:54:44.3140","2019-02-01 08:03:47.3400",39,"Washington St at Rutland St",42.338514601785995,-71.07404083013535,352,"Ring Rd",42.348278385426255,-71.08044855314802,4067,"Subscriber",1985,2
333,"2019-02-01 07:54:41.2100","2019-02-01 08:00:14.5000",234,"Broadway at Central St",42.39517150121575,-71.09850591982195,235,"East Somerville Library (Broadway and Illinois)",42.3876281075134,-71.08318716287613,4211,"Subscriber",1991,1
223,"2019-02-01 07:55:00.6490","2019-02-01 07:58:44.2920",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,16,"Back Bay T Stop - Dartmouth St at Stuart St",42.34807412317439,-71.07657015323639,2326,"Subscriber",1971,1
306,"2019-02-01 07:55:28.7240","2019-02-01 08:00:35.5050",86,"Brookline Village - Pearl Street at MBTA",42.332799,-71.116205,11,"Longwood Ave at Binney St",42.338629,-71.1065,1167,"Subscriber",1984,1
360,"2019-02-01 07:55:38.3810","2019-02-01 08:01:38.4290",330,"30 Dane St",42.38100143038052,-71.10402522613185,381,"Inman Square at Springfield St.",42.37438408515815,-71.1001574621514,3580,"Subscriber",1983,1
568,"2019-02-01 07:56:15.0360","2019-02-01 08:05:43.3490",190,"Nashua Street at Red Auerbach Way",42.365673,-71.064263,192,"Purchase St at Pearl St",42.354659,-71.053181,3017,"Subscriber",1965,1
